audit_id,transaction_id,event_type,timestamp,from_state,to_state,proposed_action,final_action,policy_note,reason,policy_version,actor,correlation_id
AUD_20260903104116340566,TXN0115,ACTION_PROPOSED,2026-09-03T10:41:16.340566+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0115
AUD_20260903104116341887,TXN0116,FAILURE_CLASSIFIED,2026-09-03T10:41:16.341887+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0116
AUD_20260903104116342751,TXN0116,ACTION_PROPOSED,2026-09-03T10:41:16.342751+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0116
AUD_20260903104116344232,TXN0117,FAILURE_CLASSIFIED,2026-09-03T10:41:16.344232+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0117
AUD_20260903104116345155,TXN0117,ACTION_PROPOSED,2026-09-03T10:41:16.345155+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0117
AUD_20260903104116346132,TXN0118,FAILURE_CLASSIFIED,2026-09-03T10:41:16.346132+00:00,FAILED,CLASSIFIED,mark_lost,,,Failure classified as customer_cancelled,v1.0,CLASSIFIER,RECOVERY_TXN0118
AUD_20260903104116346942,TXN0118,ACTION_PROPOSED,2026-09-03T10:41:16.346942+00:00,CLASSIFIED,ACTION_PROPOSED,mark_lost,,,Proposed recovery action: mark_lost,v1.0,CLASSIFIER,RECOVERY_TXN0118
AUD_20260903104116347918,TXN0119,FAILURE_CLASSIFIED,2026-09-03T10:41:16.347918+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0119
AUD_20260903104116348773,TXN0119,ACTION_PROPOSED,2026-09-03T10:41:16.348773+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0119
AUD_20260903104116349788,TXN0120,FAILURE_CLASSIFIED,2026-09-03T10:41:16.349788+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0120
AUD_20260903104116350605,TXN0120,ACTION_PROPOSED,2026-09-03T10:41:16.350605+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0120
AUD_20260903104116351582,TXN0121,FAILURE_CLASSIFIED,2026-09-03T10:41:16.351582+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0121
AUD_20260903104116352395,TXN0121,ACTION_PROPOSED,2026-09-03T10:41:16.352395+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0121
AUD_20260903104116353694,TXN0122,FAILURE_CLASSIFIED,2026-09-03T10:41:16.353694+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0122
AUD_20260903104116354560,TXN0122,ACTION_PROPOSED,2026-09-03T10:41:16.354560+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0122
AUD_20260903104116355542,TXN0123,FAILURE_CLASSIFIED,2026-09-03T10:41:16.355542+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0123
AUD_20260903104116356332,TXN0123,ACTION_PROPOSED,2026-09-03T10:41:16.356332+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0123
AUD_20260903104116357339,TXN0124,FAILURE_CLASSIFIED,2026-09-03T10:41:16.357339+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0124
AUD_20260903104116359775,TXN0124,ACTION_PROPOSED,2026-09-03T10:41:16.359775+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0124
AUD_20260903104116361194,TXN0125,FAILURE_CLASSIFIED,2026-09-03T10:41:16.361194+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0125
AUD_20260903104116362239,TXN0125,ACTION_PROPOSED,2026-09-03T10:41:16.362239+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0125
AUD_20260903104116363780,TXN0126,FAILURE_CLASSIFIED,2026-09-03T10:41:16.363780+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0126
AUD_20260903104116364806,TXN0126,ACTION_PROPOSED,2026-09-03T10:41:16.364806+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0126
AUD_20260903104116365843,TXN0127,FAILURE_CLASSIFIED,2026-09-03T10:41:16.365843+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0127
AUD_20260903104116366490,TXN0127,ACTION_PROPOSED,2026-09-03T10:41:16.366490+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0127
AUD_20260903104116367224,TXN0128,FAILURE_CLASSIFIED,2026-09-03T10:41:16.367224+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0128
AUD_20260903104116367783,TXN0128,ACTION_PROPOSED,2026-09-03T10:41:16.367783+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0128
AUD_20260903104116368566,TXN0129,FAILURE_CLASSIFIED,2026-09-03T10:41:16.368566+00:00,FAILED,CLASSIFIED,mark_lost,,,Failure classified as customer_cancelled,v1.0,CLASSIFIER,RECOVERY_TXN0129
AUD_20260903104116369493,TXN0129,ACTION_PROPOSED,2026-09-03T10:41:16.369493+00:00,CLASSIFIED,ACTION_PROPOSED,mark_lost,,,Proposed recovery action: mark_lost,v1.0,CLASSIFIER,RECOVERY_TXN0129
AUD_20260903104116370294,TXN0130,FAILURE_CLASSIFIED,2026-09-03T10:41:16.370294+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0130
AUD_20260903104116370842,TXN0130,ACTION_PROPOSED,2026-09-03T10:41:16.370842+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0130
AUD_20260903104116371519,TXN0131,FAILURE_CLASSIFIED,2026-09-03T10:41:16.371519+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0131
AUD_20260903104116372057,TXN0131,ACTION_PROPOSED,2026-09-03T10:41:16.372057+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0131
AUD_20260903104116372726,TXN0132,FAILURE_CLASSIFIED,2026-09-03T10:41:16.372726+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0132
AUD_20260903104116373445,TXN0132,ACTION_PROPOSED,2026-09-03T10:41:16.373445+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0132
AUD_20260903104116374242,TXN0133,FAILURE_CLASSIFIED,2026-09-03T10:41:16.374242+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0133
AUD_20260903104116374980,TXN0133,ACTION_PROPOSED,2026-09-03T10:41:16.374980+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0133
AUD_20260903104116375685,TXN0134,FAILURE_CLASSIFIED,2026-09-03T10:41:16.375685+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0134
AUD_20260903104116377045,TXN0134,ACTION_PROPOSED,2026-09-03T10:41:16.377045+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0134
AUD_20260903104116385451,TXN0135,FAILURE_CLASSIFIED,2026-09-03T10:41:16.385451+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0135
AUD_20260903104116386239,TXN0135,ACTION_PROPOSED,2026-09-03T10:41:16.386239+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0135
AUD_20260903104116388113,TXN0136,FAILURE_CLASSIFIED,2026-09-03T10:41:16.388113+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0136
AUD_20260903104116389003,TXN0136,ACTION_PROPOSED,2026-09-03T10:41:16.389003+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0136
AUD_20260903104116389965,TXN0137,FAILURE_CLASSIFIED,2026-09-03T10:41:16.389965+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0137
AUD_20260903104116391014,TXN0137,ACTION_PROPOSED,2026-09-03T10:41:16.391014+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0137
AUD_20260903104116392080,TXN0138,FAILURE_CLASSIFIED,2026-09-03T10:41:16.392080+00:00,FAILED,CLASSIFIED,mark_lost,,,Failure classified as customer_cancelled,v1.0,CLASSIFIER,RECOVERY_TXN0138
AUD_20260903104116392724,TXN0138,ACTION_PROPOSED,2026-09-03T10:41:16.392724+00:00,CLASSIFIED,ACTION_PROPOSED,mark_lost,,,Proposed recovery action: mark_lost,v1.0,CLASSIFIER,RECOVERY_TXN0138
AUD_20260903104116393811,TXN0139,FAILURE_CLASSIFIED,2026-09-03T10:41:16.393811+00:00,FAILED,CLASSIFIED,manual_review,,,Failure classified as fraud_blocked,v1.0,CLASSIFIER,RECOVERY_TXN0139
AUD_20260903104116394497,TXN0139,ACTION_PROPOSED,2026-09-03T10:41:16.394497+00:00,CLASSIFIED,ACTION_PROPOSED,manual_review,,,Proposed recovery action: manual_review,v1.0,CLASSIFIER,RECOVERY_TXN0139
AUD_20260903104116395237,TXN0140,FAILURE_CLASSIFIED,2026-09-03T10:41:16.395237+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0140
AUD_20260903104116395801,TXN0140,ACTION_PROPOSED,2026-09-03T10:41:16.395801+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0140
AUD_20260903104116396450,TXN0141,FAILURE_CLASSIFIED,2026-09-03T10:41:16.396450+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0141
AUD_20260903104116396962,TXN0141,ACTION_PROPOSED,2026-09-03T10:41:16.396962+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0141
AUD_20260903104116397572,TXN0142,FAILURE_CLASSIFIED,2026-09-03T10:41:16.397572+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0142
AUD_20260903104116398102,TXN0142,ACTION_PROPOSED,2026-09-03T10:41:16.398102+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0142
AUD_20260903104116398812,TXN0143,FAILURE_CLASSIFIED,2026-09-03T10:41:16.398812+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0143
AUD_20260903104116399306,TXN0143,ACTION_PROPOSED,2026-09-03T10:41:16.399306+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0143
AUD_20260903104116399967,TXN0144,FAILURE_CLASSIFIED,2026-09-03T10:41:16.399967+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0144
AUD_20260903104116400486,TXN0144,ACTION_PROPOSED,2026-09-03T10:41:16.400486+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0144
AUD_20260903104116401127,TXN0145,FAILURE_CLASSIFIED,2026-09-03T10:41:16.401127+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0145
AUD_20260903104116401628,TXN0145,ACTION_PROPOSED,2026-09-03T10:41:16.401628+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0145
AUD_20260903104116402384,TXN0146,FAILURE_CLASSIFIED,2026-09-03T10:41:16.402384+00:00,FAILED,CLASSIFIED,manual_review,,,Failure classified as fraud_blocked,v1.0,CLASSIFIER,RECOVERY_TXN0146
AUD_20260903104116402930,TXN0146,ACTION_PROPOSED,2026-09-03T10:41:16.402930+00:00,CLASSIFIED,ACTION_PROPOSED,manual_review,,,Proposed recovery action: manual_review,v1.0,CLASSIFIER,RECOVERY_TXN0146
AUD_20260903104116403577,TXN0147,FAILURE_CLASSIFIED,2026-09-03T10:41:16.403577+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0147
AUD_20260903104116404089,TXN0147,ACTION_PROPOSED,2026-09-03T10:41:16.404089+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0147
AUD_20260903104116404795,TXN0148,FAILURE_CLASSIFIED,2026-09-03T10:41:16.404795+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0148
AUD_20260903104116405449,TXN0148,ACTION_PROPOSED,2026-09-03T10:41:16.405449+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0148
AUD_20260903104116406148,TXN0149,FAILURE_CLASSIFIED,2026-09-03T10:41:16.406148+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0149
AUD_20260903104116406763,TXN0149,ACTION_PROPOSED,2026-09-03T10:41:16.406763+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0149
AUD_20260903104116407396,TXN0150,FAILURE_CLASSIFIED,2026-09-03T10:41:16.407396+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0150
AUD_20260903104116407870,TXN0150,ACTION_PROPOSED,2026-09-03T10:41:16.407870+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0150
AUD_20260903104116436847,TXN0110,POLICY_APPROVED,2026-09-03T10:41:16.436847+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0110
AUD_20260903104116438008,TXN0085,POLICY_APPROVED,2026-09-03T10:41:16.438008+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0085
AUD_20260903104116439049,TXN0029,POLICY_APPROVED,2026-09-03T10:41:16.439049+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0029
AUD_20260903104116440051,TXN0058,POLICY_APPROVED,2026-09-03T10:41:16.440051+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0058
AUD_20260903104116441015,TXN0092,POLICY_APPROVED,2026-09-03T10:41:16.441015+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0092
AUD_20260903104116442101,TXN0143,POLICY_SUPPRESSED,2026-09-03T10:41:16.442101+00:00,ACTION_PROPOSED,POLICY_SUPPRESSED,send_nudge,mark_lost,suppressed_do_not_contact,suppressed_do_not_contact,v1.0,POLICY_GATEWAY,RECOVERY_TXN0143
AUD_20260903104116443102,TXN0142,POLICY_SUPPRESSED,2026-09-03T10:41:16.443102+00:00,ACTION_PROPOSED,POLICY_SUPPRESSED,send_nudge,mark_lost,suppressed_do_not_contact,suppressed_do_not_contact,v1.0,POLICY_GATEWAY,RECOVERY_TXN0142
AUD_20260903104116444215,TXN0150,POLICY_APPROVED,2026-09-03T10:41:16.444215+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0150
AUD_20260903104116445453,TXN0126,POLICY_APPROVED,2026-09-03T10:41:16.445453+00:00,ACTION_PROPOSED,POLICY_APPROVED,send_nudge,send_nudge,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0126
AUD_20260903104116447300,TXN0072,POLICY_APPROVED,2026-09-03T10:41:16.447300+00:00,ACTION_PROPOSED,POLICY_APPROVED,send_nudge,send_nudge,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0072
AUD_20260903104116448614,TXN0033,POLICY_APPROVED,2026-09-03T10:41:16.448614+00:00,ACTION_PROPOSED,POLICY_APPROVED,send_nudge,send_nudge,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0033
AUD_20260903104116450015,TXN0038,POLICY_APPROVED,2026-09-03T10:41:16.450015+00:00,ACTION_PROPOSED,POLICY_APPROVED,send_nudge,send_nudge,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0038
AUD_20260903104116451184,TXN0053,POLICY_APPROVED,2026-09-03T10:41:16.451184+00:00,ACTION_PROPOSED,POLICY_APPROVED,send_nudge,send_nudge,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0053
AUD_20260903104116452084,TXN0098,POLICY_APPROVED,2026-09-03T10:41:16.452084+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0098
AUD_20260903104116452750,TXN0032,POLICY_APPROVED,2026-09-03T10:41:16.452750+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0032
AUD_20260903104116453766,TXN0082,POLICY_APPROVED,2026-09-03T10:41:16.453766+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0082
AUD_20260903104116454549,TXN0113,POLICY_APPROVED,2026-09-03T10:41:16.454549+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0113
AUD_20260903104116455260,TXN0069,POLICY_APPROVED,2026-09-03T10:41:16.455260+00:00,ACTION_PROPOSED,POLICY_APPROVED,send_nudge,send_nudge,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0069
AUD_20260903104116456243,TXN0030,POLICY_APPROVED,2026-09-03T10:41:16.456243+00:00,ACTION_PROPOSED,POLICY_APPROVED,send_nudge,send_nudge,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0030
AUD_20260903104116457371,TXN0026,POLICY_APPROVED,2026-09-03T10:41:16.457371+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0026
AUD_20260903104116458443,TXN0043,POLICY_APPROVED,2026-09-03T10:41:16.458443+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0043
AUD_20260903104116459455,TXN0089,POLICY_APPROVED,2026-09-03T10:41:16.459455+00:00,ACTION_PROPOSED,POLICY_APPROVED,send_nudge,send_nudge,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0089
AUD_20260903104116460688,TXN0128,POLICY_APPROVED,2026-09-03T10:41:16.460688+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0128
AUD_20260903104116461513,TXN0118,POLICY_APPROVED,2026-09-03T10:41:16.461513+00:00,ACTION_PROPOSED,POLICY_APPROVED,mark_lost,mark_lost,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0118
AUD_20260903104116462340,TXN0008,POLICY_APPROVED,2026-09-03T10:41:16.462340+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0008
AUD_20260903104116463151,TXN0087,POLICY_APPROVED,2026-09-03T10:41:16.463151+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0087
AUD_20260903104116463935,TXN0129,POLICY_APPROVED,2026-09-03T10:41:16.463935+00:00,ACTION_PROPOSED,POLICY_APPROVED,mark_lost,mark_lost,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0129
AUD_20260903104116464903,TXN0147,POLICY_APPROVED,2026-09-03T10:41:16.464903+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0147
AUD_20260903104116465874,TXN0024,POLICY_SUPPRESSED,2026-09-03T10:41:16.465874+00:00,ACTION_PROPOSED,POLICY_SUPPRESSED,retry_later,mark_lost,suppressed_do_not_contact,suppressed_do_not_contact,v1.0,POLICY_GATEWAY,RECOVERY_TXN0024
AUD_20260903104116466691,TXN0138,POLICY_APPROVED,2026-09-03T10:41:16.466691+00:00,ACTION_PROPOSED,POLICY_APPROVED,mark_lost,mark_lost,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0138
AUD_20260903104116467535,TXN0011,POLICY_APPROVED,2026-09-03T10:41:16.467535+00:00,ACTION_PROPOSED,POLICY_APPROVED,send_nudge,send_nudge,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0011
AUD_20260903104116469460,TXN0036,POLICY_APPROVED,2026-09-03T10:41:16.469460+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0036
AUD_20260903104116470420,TXN0005,POLICY_APPROVED,2026-09-03T10:41:16.470420+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_now,retry_now,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0005
AUD_20260903104116471270,TXN0027,POLICY_APPROVED,2026-09-03T10:41:16.471270+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0027
AUD_20260903104116472198,TXN0084,POLICY_SUPPRESSED,2026-09-03T10:41:16.472198+00:00,ACTION_PROPOSED,POLICY_SUPPRESSED,send_nudge,mark_lost,suppressed_do_not_contact,suppressed_do_not_contact,v1.0,POLICY_GATEWAY,RECOVERY_TXN0084
AUD_20260903104116473115,TXN0073,POLICY_SUPPRESSED,2026-09-03T10:41:16.473115+00:00,ACTION_PROPOSED,POLICY_SUPPRESSED,retry_later,mark_lost,suppressed_retry_cap,suppressed_retry_cap,v1.0,POLICY_GATEWAY,RECOVERY_TXN0073
AUD_20260903104116474247,TXN0078,POLICY_SUPPRESSED,2026-09-03T10:41:16.474247+00:00,ACTION_PROPOSED,POLICY_SUPPRESSED,retry_later,mark_lost,suppressed_do_not_contact,suppressed_do_not_contact,v1.0,POLICY_GATEWAY,RECOVERY_TXN0078
AUD_20260903104116475368,TXN0131,POLICY_APPROVED,2026-09-03T10:41:16.475368+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0131
AUD_20260903104116476645,TXN0074,POLICY_APPROVED,2026-09-03T10:41:16.476645+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0074
AUD_20260903104116477911,TXN0042,POLICY_APPROVED,2026-09-03T10:41:16.477911+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0042
AUD_20260903104116478907,TXN0141,POLICY_SUPPRESSED,2026-09-03T10:41:16.478907+00:00,ACTION_PROPOSED,POLICY_SUPPRESSED,retry_later,mark_lost,suppressed_do_not_contact,suppressed_do_not_contact,v1.0,POLICY_GATEWAY,RECOVERY_TXN0141
AUD_20260903104116479820,TXN0146,POLICY_APPROVED,2026-09-03T10:41:16.479820+00:00,ACTION_PROPOSED,POLICY_APPROVED,manual_review,manual_review,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0146
AUD_20260903104116480729,TXN0093,POLICY_APPROVED,2026-09-03T10:41:16.480729+00:00,ACTION_PROPOSED,POLICY_APPROVED,retry_later,retry_later,,Recovery action passed policy checks.,v1.0,POLICY_GATEWAY,RECOVERY_TXN0093
